C:\Users\anura\Desktop\projects\Automatic car\data\IMG\center_2024_07_27_18_35_09_238.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\left_2024_07_27_18_35_09_238.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\right_2024_07_27_18_35_09_238.jpg, 0, 0, 0, 8.043848E-05
C:\Users\anura\Desktop\projects\Automatic car\data\IMG\center_2024_07_27_18_35_09_339.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\left_2024_07_27_18_35_09_339.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\right_2024_07_27_18_35_09_339.jpg, 0, 0, 0, 7.812677E-05
C:\Users\anura\Desktop\projects\Automatic car\data\IMG\center_2024_07_27_18_35_09_447.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\left_2024_07_27_18_35_09_447.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\right_2024_07_27_18_35_09_447.jpg, 0, 0, 0, 7.807426E-05
C:\Users\anura\Desktop\projects\Automatic car\data\IMG\center_2024_07_27_18_35_09_548.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\left_2024_07_27_18_35_09_548.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\right_2024_07_27_18_35_09_548.jpg, 0, 0, 0, 7.818557E-05
C:\Users\anura\Desktop\projects\Automatic car\data\IMG\center_2024_07_27_18_35_09_649.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\left_2024_07_27_18_35_09_649.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\right_2024_07_27_18_35_09_649.jpg, 0, 0, 0, 7.841593E-05
C:\Users\anura\Desktop\projects\Automatic car\data\IMG\center_2024_07_27_18_35_09_765.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\left_2024_07_27_18_35_09_765.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\right_2024_07_27_18_35_09_765.jpg, 0, 0, 0, 7.806657E-05
C:\Users\anura\Desktop\projects\Automatic car\data\IMG\center_2024_07_27_18_35_09_867.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\left_2024_07_27_18_35_09_867.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\right_2024_07_27_18_35_09_867.jpg, 0, 0, 0, 8.025891E-05
C:\Users\anura\Desktop\projects\Automatic car\data\IMG\center_2024_07_27_18_35_09_971.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\left_2024_07_27_18_35_09_971.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\right_2024_07_27_18_35_09_971.jpg, 0, 0, 0, 7.790132E-05
C:\Users\anura\Desktop\projects\Automatic car\data\IMG\center_2024_07_27_18_35_10_074.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\left_2024_07_27_18_35_10_074.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\right_2024_07_27_18_35_10_074.jpg, 0, 0, 0, 7.814969E-05
C:\Users\anura\Desktop\projects\Automatic car\data\IMG\center_2024_07_27_18_35_10_179.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\left_2024_07_27_18_35_10_179.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\right_2024_07_27_18_35_10_179.jpg, 0, 0, 0, 7.908985E-05
C:\Users\anura\Desktop\projects\Automatic car\data\IMG\center_2024_07_27_18_35_10_281.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\left_2024_07_27_18_35_10_281.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\right_2024_07_27_18_35_10_281.jpg, 0, 0, 0, 8.109145E-05
C:\Users\anura\Desktop\projects\Automatic car\data\IMG\center_2024_07_27_18_35_10_385.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\left_2024_07_27_18_35_10_385.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\right_2024_07_27_18_35_10_385.jpg, 0, 0, 0, 7.784595E-05
C:\Users\anura\Desktop\projects\Automatic car\data\IMG\center_2024_07_27_18_35_10_491.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\left_2024_07_27_18_35_10_491.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\right_2024_07_27_18_35_10_491.jpg, 0, 0, 0, 7.835039E-05
C:\Users\anura\Desktop\projects\Automatic car\data\IMG\center_2024_07_27_18_35_10_598.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\left_2024_07_27_18_35_10_598.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\right_2024_07_27_18_35_10_598.jpg, 0, 0, 0, 7.830347E-05
C:\Users\anura\Desktop\projects\Automatic car\data\IMG\center_2024_07_27_18_35_10_702.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\left_2024_07_27_18_35_10_702.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\right_2024_07_27_18_35_10_702.jpg, 0, 0, 0, 7.913363E-05
C:\Users\anura\Desktop\projects\Automatic car\data\IMG\center_2024_07_27_18_35_10_810.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\left_2024_07_27_18_35_10_810.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\right_2024_07_27_18_35_10_810.jpg, 0, 0, 0, 7.781892E-05
C:\Users\anura\Desktop\projects\Automatic car\data\IMG\center_2024_07_27_18_35_10_914.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\left_2024_07_27_18_35_10_914.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\right_2024_07_27_18_35_10_914.jpg, 0, 0, 0, 8.500099E-05
C:\Users\anura\Desktop\projects\Automatic car\data\IMG\center_2024_07_27_18_35_11_014.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\left_2024_07_27_18_35_11_014.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\right_2024_07_27_18_35_11_014.jpg, 0, 0, 0, 7.909842E-05
C:\Users\anura\Desktop\projects\Automatic car\data\IMG\center_2024_07_27_18_35_11_118.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\left_2024_07_27_18_35_11_118.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\right_2024_07_27_18_35_11_118.jpg, 0, 0, 0, 7.871335E-05
C:\Users\anura\Desktop\projects\Automatic car\data\IMG\center_2024_07_27_18_35_11_218.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\left_2024_07_27_18_35_11_218.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\right_2024_07_27_18_35_11_218.jpg, 0, 0, 0, 7.845505E-05
C:\Users\anura\Desktop\projects\Automatic car\data\IMG\center_2024_07_27_18_35_11_319.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\left_2024_07_27_18_35_11_319.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\right_2024_07_27_18_35_11_319.jpg, 0, 0, 0, 7.958431E-05
C:\Users\anura\Desktop\projects\Automatic car\data\IMG\center_2024_07_27_18_35_11_425.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\left_2024_07_27_18_35_11_425.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\right_2024_07_27_18_35_11_425.jpg, 0, 0, 0, 7.937705E-05
C:\Users\anura\Desktop\projects\Automatic car\data\IMG\center_2024_07_27_18_35_11_532.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\left_2024_07_27_18_35_11_532.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\right_2024_07_27_18_35_11_532.jpg, 0, 0, 0, 7.853738E-05
C:\Users\anura\Desktop\projects\Automatic car\data\IMG\center_2024_07_27_18_35_11_632.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\left_2024_07_27_18_35_11_632.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\right_2024_07_27_18_35_11_632.jpg, 0, 0, 0, 7.870919E-05
C:\Users\anura\Desktop\projects\Automatic car\data\IMG\center_2024_07_27_18_35_11_738.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\left_2024_07_27_18_35_11_738.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\right_2024_07_27_18_35_11_738.jpg, 0, 0, 0, 7.80002E-05
C:\Users\anura\Desktop\projects\Automatic car\data\IMG\center_2024_07_27_18_35_11_839.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\left_2024_07_27_18_35_11_839.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\right_2024_07_27_18_35_11_839.jpg, 0, 0, 0, 7.817462E-05
C:\Users\anura\Desktop\projects\Automatic car\data\IMG\center_2024_07_27_18_35_11_940.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\left_2024_07_27_18_35_11_940.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\right_2024_07_27_18_35_11_940.jpg, 0, 0, 0, 7.842433E-05
C:\Users\anura\Desktop\projects\Automatic car\data\IMG\center_2024_07_27_18_35_12_044.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\left_2024_07_27_18_35_12_044.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\right_2024_07_27_18_35_12_044.jpg, 0, 0, 0, 7.85813E-05
C:\Users\anura\Desktop\projects\Automatic car\data\IMG\center_2024_07_27_18_35_12_146.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\left_2024_07_27_18_35_12_146.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\right_2024_07_27_18_35_12_146.jpg, 0, 0, 0, 7.904153E-05
C:\Users\anura\Desktop\projects\Automatic car\data\IMG\center_2024_07_27_18_35_12_251.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\left_2024_07_27_18_35_12_251.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\right_2024_07_27_18_35_12_251.jpg, 0, 0, 0, 8.000727E-05
C:\Users\anura\Desktop\projects\Automatic car\data\IMG\center_2024_07_27_18_35_12_353.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\left_2024_07_27_18_35_12_353.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\right_2024_07_27_18_35_12_353.jpg, 0, 0, 0, 7.840781E-05
C:\Users\anura\Desktop\projects\Automatic car\data\IMG\center_2024_07_27_18_35_12_459.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\left_2024_07_27_18_35_12_459.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\right_2024_07_27_18_35_12_459.jpg, 0, 0, 0, 7.919085E-05
C:\Users\anura\Desktop\projects\Automatic car\data\IMG\center_2024_07_27_18_35_12_564.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\left_2024_07_27_18_35_12_564.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\right_2024_07_27_18_35_12_564.jpg, 0, 0, 0, 7.819261E-05
C:\Users\anura\Desktop\projects\Automatic car\data\IMG\center_2024_07_27_18_35_12_668.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\left_2024_07_27_18_35_12_668.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\right_2024_07_27_18_35_12_668.jpg, 0, 0, 0, 7.803193E-05
C:\Users\anura\Desktop\projects\Automatic car\data\IMG\center_2024_07_27_18_35_12_771.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\left_2024_07_27_18_35_12_771.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\right_2024_07_27_18_35_12_771.jpg, 0, 0, 0, 7.859631E-05
C:\Users\anura\Desktop\projects\Automatic car\data\IMG\center_2024_07_27_18_35_12_876.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\left_2024_07_27_18_35_12_876.jpg, C:\Users\anura\Desktop\projects\Automatic car\data\IMG\right_2024_07_27_18_35_12_876.jpg, 0, 0, 0, 7.774634E-05
